transaccion_id,hora_dia,importe,categoria_comercio,pais_distinto_habitual,dispositivo_nuevo,num_transacciones_24h,antiguedad_cuenta_dias,es_fraude
TX901663,17,27.34,Suscripciones,0,0,0,66,0
TX901664,2,7.26,Viajes,0,0,3,363,0
TX901665,19,28.45,Viajes,0,0,7,1044,0
TX901666,5,29.74,Restauración,0,1,2,1192,0
TX901667,12,101.85,Alimentación,0,0,2,1307,0
TX901668,12,25.31,Alimentación,1,0,0,754,0
TX901669,14,19.54,Restauración,0,0,1,1161,0
TX901670,4,12.52,Restauración,0,0,1,148,0
TX901671,6,30.36,Viajes,0,0,2,841,0
TX901672,23,85.61,Electrónica,0,0,3,1082,0
TX901673,2,7.27,Retirada de efectivo,0,1,2,859,0
TX901674,2,44.51,Restauración,0,0,4,1438,0
TX901675,4,15.44,Ropa,1,0,0,320,0
TX901676,11,19.39,Electrónica,0,1,3,1650,0
TX901677,4,10.37,Ropa,0,1,5,1052,0
TX901678,13,7.89,Ropa,0,0,4,2159,0
TX901679,14,30.7,Alimentación,0,0,4,560,0
TX901680,23,28.74,Ropa,0,0,2,540,0
TX901681,0,20.56,Viajes,0,0,5,54,0
TX901682,19,38.38,Retirada de efectivo,0,0,0,1352,0
TX901683,18,5.73,Electrónica,0,0,4,42,0
TX901684,9,31.58,Retirada de efectivo,0,0,3,1441,0
TX901685,12,44.57,Viajes,0,1,2,2458,0
TX901686,6,11.07,Ropa,0,1,3,409,0
TX901687,14,28.57,Restauración,0,0,3,780,0
TX901688,14,60.09,Alimentación,0,0,4,2307,0
TX901689,3,10.13,Viajes,1,1,2,1807,0
TX901690,0,47.19,Suscripciones,0,0,6,330,0
TX901691,10,21.36,Viajes,1,0,2,469,0
TX901692,6,43.8,Restauración,1,0,1,1721,0
TX901693,17,24.81,Retirada de efectivo,0,0,0,338,0
TX901694,5,6.79,Suscripciones,0,0,3,1515,0
TX901695,14,15.84,Restauración,0,0,6,222,0
TX901696,14,22.89,Suscripciones,0,0,3,1119,0
TX901697,14,4.55,Suscripciones,0,0,1,2286,0
TX901698,18,278.09,Ropa,0,0,3,2042,0
TX901699,15,17.83,Suscripciones,0,0,1,412,0
TX901700,17,25.19,Ropa,0,0,4,2042,0
TX901701,19,17.46,Viajes,0,0,0,2525,0
TX901702,7,9.17,Suscripciones,0,1,2,1802,0
TX901703,3,32.43,Alimentación,0,0,3,692,0
TX901704,4,28.61,Retirada de efectivo,0,0,1,2428,0
TX901705,17,2.0,Ropa,0,0,0,912,0
TX901706,20,18.54,Alimentación,0,0,2,2327,0
TX901707,18,30.98,Alimentación,0,0,2,1340,0
TX901708,6,9.63,Retirada de efectivo,0,0,6,1055,0
TX901709,4,4.73,Ropa,0,1,1,662,0
TX901710,20,75.25,Retirada de efectivo,0,0,4,89,0
TX901711,4,20.31,Ropa,0,1,4,77,0
TX901712,12,3.4,Retirada de efectivo,0,0,2,53,0
TX901713,0,38.72,Restauración,0,1,4,1226,0
TX901714,2,6.93,Electrónica,0,0,3,1437,0
TX901715,2,137.17,Viajes,0,0,1,116,0
TX901716,5,14.12,Electrónica,0,0,0,2354,0
TX901717,18,2.73,Ropa,0,1,2,712,0
TX901718,0,97.04,Electrónica,0,1,5,2576,0
TX901719,8,23.99,Retirada de efectivo,0,0,1,1176,0
TX901720,4,12.04,Suscripciones,0,0,4,1206,0
TX901721,5,28.49,Alimentación,0,0,3,1594,0
TX901722,5,42.43,Ropa,0,0,2,839,0
TX901723,1,198.51,Suscripciones,0,0,1,119,0
TX901724,3,12.62,Alimentación,0,0,4,1902,0
TX901725,13,9.19,Restauración,0,0,3,653,0
TX901726,13,533.63,Ropa,0,0,5,1272,0
TX901727,3,6.31,Ropa,0,0,0,2379,0
TX901728,2,20.55,Retirada de efectivo,0,1,2,1375,0
TX901729,1,12.3,Electrónica,0,0,2,2394,0
TX901730,20,8.94,Ropa,0,0,0,596,0
TX901731,1,14.97,Retirada de efectivo,0,0,3,1133,0
TX901732,15,9.31,Ropa,1,0,3,1398,0
TX901733,14,37.06,Alimentación,1,1,2,1082,1
TX901734,2,23.79,Restauración,0,1,0,422,0
TX901735,7,16.8,Retirada de efectivo,0,0,3,122,0
TX901736,2,38.74,Alimentación,0,0,3,585,0
TX901737,17,3.05,Retirada de efectivo,0,0,3,1596,0
TX901738,18,23.98,Suscripciones,0,0,2,339,0
TX901739,6,16.36,Retirada de efectivo,0,0,3,605,0
TX901740,0,21.94,Electrónica,0,0,2,19,0
TX901741,14,40.85,Restauración,0,1,6,131,0
TX901742,12,31.3,Viajes,0,0,6,716,0
TX901743,3,83.6,Viajes,0,0,0,2542,0
TX901744,22,18.06,Retirada de efectivo,0,0,0,1342,0
TX901745,3,22.53,Alimentación,0,0,2,904,0
TX901746,17,34.54,Suscripciones,1,1,0,1790,0
TX901747,6,4.11,Viajes,0,0,0,522,0
TX901748,6,107.66,Electrónica,0,0,3,2010,0
TX901749,19,43.69,Alimentación,0,1,7,1913,0
TX901750,16,13.64,Alimentación,1,0,3,22,0
TX901751,4,17.6,Restauración,0,0,2,1807,0
TX901752,23,67.75,Restauración,0,0,4,2450,0
TX901753,21,11.92,Restauración,0,0,2,2017,0
TX901754,1,70.74,Viajes,0,0,4,1167,0
TX901755,7,82.79,Ropa,1,0,1,2559,0
TX901756,10,13.83,Alimentación,0,0,3,1708,0
TX901757,10,9.03,Viajes,0,0,7,1284,0
TX901758,14,78.95,Electrónica,0,1,1,2422,0
TX901759,21,50.55,Electrónica,0,1,0,2452,0
TX901760,10,25.97,Suscripciones,1,0,1,1017,0
TX901761,0,30.82,Electrónica,1,0,0,588,0
TX901762,1,17.37,Electrónica,1,0,3,1559,0
TX901763,7,28.35,Alimentación,0,1,1,979,0
TX901764,3,69.23,Retirada de efectivo,0,0,0,1283,0
TX901765,21,76.53,Viajes,0,0,0,394,0
TX901766,18,68.07,Restauración,0,0,3,2120,0
TX901767,9,20.32,Viajes,0,0,3,298,0
TX901768,3,6.86,Viajes,0,0,2,913,0
TX901769,21,291.56,Electrónica,0,0,1,728,0
TX901770,13,6.91,Alimentación,0,0,0,1951,0
TX901771,18,32.17,Suscripciones,0,0,1,760,0
TX901772,22,25.18,Viajes,0,1,4,57,0
TX901773,7,185.28,Viajes,0,0,4,389,0
TX901774,20,112.7,Electrónica,0,1,1,1520,0
TX901775,10,2.15,Viajes,0,0,2,2295,0
TX901776,16,3.66,Alimentación,0,0,3,1245,0
TX901777,23,111.23,Retirada de efectivo,0,0,2,1810,0
TX901778,1,60.55,Suscripciones,0,0,1,2107,0
TX901779,4,10.98,Restauración,0,0,0,747,0
TX901780,6,33.88,Alimentación,0,0,2,2020,0
TX901781,12,17.95,Ropa,0,0,0,892,0
TX901782,15,18.38,Retirada de efectivo,0,0,1,1480,0
TX901783,12,42.15,Ropa,0,0,4,2350,0
TX901784,5,43.06,Suscripciones,0,0,1,743,0
TX901785,17,18.21,Viajes,0,0,1,1431,0
TX901786,14,15.18,Alimentación,0,0,6,233,0
TX901787,12,14.15,Alimentación,0,0,3,2084,0
TX901788,10,13.52,Suscripciones,0,0,2,2427,0
TX901789,13,6.78,Restauración,0,0,2,1004,0
TX901790,11,74.59,Electrónica,0,0,4,1189,0
TX901791,12,494.18,Restauración,0,0,0,2338,0
TX901792,2,21.78,Suscripciones,0,0,2,2077,0
TX901793,19,22.27,Alimentación,0,0,1,620,0
TX901794,22,608.79,Restauración,0,0,6,1071,0
TX901795,19,4.43,Alimentación,0,0,2,605,0
TX901796,22,12.14,Electrónica,0,1,7,1473,0
TX901797,10,36.04,Alimentación,0,0,3,1959,0
TX901798,16,20.36,Viajes,0,0,1,301,0
TX901799,6,11.48,Retirada de efectivo,0,0,3,1056,0
TX901800,10,234.65,Retirada de efectivo,0,1,2,172,0
TX901801,20,70.02,Retirada de efectivo,0,0,0,585,0
TX901802,15,41.2,Alimentación,0,0,5,1105,0
TX901803,16,74.29,Electrónica,0,0,1,2481,0
TX901804,15,35.93,Viajes,0,0,1,282,0
TX901805,12,64.5,Restauración,1,0,2,141,0
TX901806,13,58.89,Electrónica,0,0,4,2146,0
TX901807,18,3.18,Ropa,0,1,2,1245,0
TX901808,9,24.07,Viajes,0,0,2,640,0
TX901809,2,24.12,Restauración,0,1,7,1878,0
TX901810,19,8.45,Retirada de efectivo,0,0,1,1429,0
TX901811,21,12.25,Suscripciones,0,0,1,2014,0
TX901812,20,19.0,Ropa,0,0,2,1594,0
TX901813,16,21.94,Suscripciones,0,0,1,2086,0
TX901814,4,141.12,Suscripciones,0,1,3,2421,0
TX901815,17,71.27,Retirada de efectivo,0,0,2,221,0
TX901816,10,18.39,Viajes,0,0,0,1258,0
TX901817,4,87.58,Suscripciones,0,0,2,550,0
TX901818,0,17.33,Retirada de efectivo,1,0,3,2404,0
TX901819,7,2.37,Restauración,0,0,0,216,0
TX901820,13,19.12,Restauración,0,0,1,1294,0
TX901821,20,91.53,Retirada de efectivo,0,1,0,1050,0
TX901822,10,179.84,Retirada de efectivo,0,0,5,1141,0
TX901823,13,29.34,Viajes,0,0,2,807,0
TX901824,16,19.82,Viajes,0,0,1,2545,0
TX901825,19,23.25,Suscripciones,0,0,2,25,0
TX901826,0,14.45,Ropa,0,0,2,642,0
TX901827,12,21.0,Restauración,1,0,1,1993,0
TX901828,5,8.45,Viajes,0,1,0,1242,1
TX901829,7,6.18,Alimentación,0,0,2,2558,0
TX901830,18,19.54,Viajes,0,0,2,2121,0
TX901831,8,18.96,Retirada de efectivo,0,0,1,1094,0
TX901832,9,6.74,Retirada de efectivo,0,0,3,768,0
TX901833,18,26.2,Electrónica,0,0,3,1857,0
TX901834,12,32.71,Viajes,0,0,3,1262,0
TX901835,14,51.89,Ropa,0,0,1,1017,0
TX901836,9,2.0,Ropa,0,0,3,2326,0
TX901837,0,34.66,Restauración,0,0,3,796,0
TX901838,1,71.18,Electrónica,1,0,1,145,0
TX901839,7,48.85,Electrónica,0,0,3,1322,0
TX901840,1,44.36,Alimentación,0,0,0,1415,0
TX901841,6,19.54,Restauración,0,0,2,1159,0
TX901842,23,11.16,Ropa,0,0,1,352,0
TX901843,20,26.64,Viajes,0,0,2,1725,0
TX901844,1,42.83,Retirada de efectivo,0,0,6,1659,0
TX901845,22,43.82,Viajes,0,0,2,683,0
TX901846,17,121.85,Retirada de efectivo,0,0,4,1153,0
TX901847,13,13.06,Restauración,0,1,1,223,0
TX901848,3,23.97,Retirada de efectivo,0,1,1,2305,0
TX901849,14,25.88,Suscripciones,0,0,3,1629,0
TX901850,6,7.4,Electrónica,0,0,0,2219,0
TX901851,12,12.63,Restauración,0,0,6,1479,0
TX901852,6,18.24,Ropa,0,0,3,1454,0
TX901853,17,19.83,Electrónica,1,0,1,934,0
TX901854,12,12.55,Suscripciones,0,0,2,1858,0
TX901855,15,84.38,Restauración,0,1,2,1270,0
TX901856,19,31.91,Viajes,0,0,1,1081,0
TX901857,20,50.93,Alimentación,0,0,1,2005,0
TX901858,15,15.76,Electrónica,0,0,2,509,0
TX901859,4,7.74,Viajes,0,0,0,2268,0
TX901860,9,42.87,Viajes,0,0,2,2527,0
TX901861,6,2.0,Viajes,0,0,2,60,0
TX901862,5,33.02,Viajes,0,0,3,781,0
TX901863,18,2.0,Retirada de efectivo,0,0,2,1520,0
TX901864,10,64.05,Alimentación,0,0,3,59,0
TX901865,22,3.06,Viajes,0,0,2,837,0
TX901866,23,8.8,Suscripciones,0,0,1,1337,0
TX901867,10,56.23,Restauración,0,0,2,505,0
TX901868,6,5.54,Electrónica,0,0,1,2268,0
TX901869,3,24.8,Viajes,0,1,5,735,0
TX901870,3,128.56,Restauración,0,0,4,785,0
TX901871,13,105.55,Ropa,0,1,4,1161,0
TX901872,13,36.41,Suscripciones,0,0,5,199,0
TX901873,3,114.86,Suscripciones,0,1,3,967,0
TX901874,2,36.48,Alimentación,0,0,2,742,0
TX901875,2,10.14,Retirada de efectivo,0,0,1,2140,0
TX901876,10,4.39,Restauración,0,0,4,1301,0
TX901877,14,24.98,Retirada de efectivo,0,1,2,1699,0
TX901878,0,25.42,Alimentación,0,0,2,1948,0
TX901879,2,135.06,Electrónica,0,0,3,223,0
TX901880,0,30.25,Restauración,0,0,1,1319,0
TX901881,6,68.76,Alimentación,0,1,4,2515,0
TX901882,0,42.44,Restauración,0,0,4,2064,0
TX901883,5,26.49,Suscripciones,0,0,2,1616,0
TX901884,4,5.35,Viajes,0,1,2,1170,0
TX901885,23,6.91,Alimentación,0,0,1,993,0
TX901886,12,38.33,Electrónica,1,0,2,583,0
TX901887,5,31.06,Alimentación,0,0,6,866,0
TX901888,2,4.28,Suscripciones,0,0,3,787,0
TX901889,16,12.21,Ropa,0,0,3,276,0
TX901890,20,4.3,Restauración,0,0,3,743,0
TX901891,13,83.23,Alimentación,0,0,2,406,0
TX901892,12,26.42,Restauración,0,0,3,2555,0
TX901893,4,56.65,Suscripciones,0,1,1,1454,1
TX901894,6,6.02,Retirada de efectivo,1,0,4,2581,0
TX901895,10,16.24,Alimentación,0,0,3,1205,0
TX901896,1,12.77,Electrónica,0,0,1,1706,0
TX901897,2,14.52,Electrónica,0,0,4,963,0
TX901898,11,134.35,Ropa,0,0,2,2390,0
TX901899,3,48.18,Suscripciones,0,0,3,792,0
TX901900,0,44.22,Ropa,0,0,3,2400,0
TX901901,17,16.34,Restauración,0,0,2,2170,0
TX901902,15,14.73,Ropa,0,1,1,2189,0
TX901903,11,41.59,Retirada de efectivo,0,0,1,1601,0
TX901904,20,244.93,Electrónica,0,0,2,1530,0
TX901905,19,18.85,Alimentación,0,0,0,1951,0
TX901906,2,4.75,Suscripciones,0,0,1,477,0
TX901907,14,17.26,Viajes,0,0,1,1855,0
TX901908,3,30.83,Retirada de efectivo,0,0,0,520,0
TX901909,23,83.92,Electrónica,1,0,3,1251,0
TX901910,14,46.85,Suscripciones,0,0,2,818,0
TX901911,22,32.39,Viajes,0,1,3,1465,0
TX901912,11,11.6,Alimentación,0,0,2,1583,0
TX901913,12,34.37,Electrónica,1,0,3,2490,0
TX901914,8,4.09,Ropa,0,0,3,2409,0
TX901915,13,51.61,Electrónica,0,1,4,1608,0
TX901916,2,5.36,Electrónica,0,0,2,1868,0
TX901917,4,25.63,Ropa,0,0,3,1104,0
TX901918,14,18.46,Suscripciones,1,0,3,1388,0
TX901919,4,76.55,Viajes,0,0,2,1089,0
TX901920,3,10.37,Ropa,0,0,1,1028,0
TX901921,15,3.07,Viajes,0,0,1,1992,0
TX901922,11,24.77,Electrónica,0,0,2,1763,0
TX901923,1,53.95,Suscripciones,0,0,3,179,0
TX901924,13,112.34,Electrónica,1,0,2,818,0
TX901925,11,17.2,Retirada de efectivo,1,0,2,1979,0
TX901926,19,74.96,Retirada de efectivo,0,0,1,2023,0
TX901927,6,30.26,Alimentación,1,1,0,281,0
TX901928,21,42.3,Retirada de efectivo,0,0,2,2126,0
TX901929,8,37.13,Alimentación,0,0,2,1887,0
TX901930,17,3.94,Retirada de efectivo,0,0,3,2513,0
TX901931,7,6.13,Electrónica,0,0,3,560,0
TX901932,22,8.25,Alimentación,1,0,1,1147,0
TX901933,5,12.72,Alimentación,0,1,6,387,0
TX901934,20,11.74,Suscripciones,0,0,2,2237,0
TX901935,8,19.52,Alimentación,0,0,1,2524,0
TX901936,6,20.91,Viajes,0,0,5,2207,0
TX901937,7,17.01,Retirada de efectivo,0,1,1,2472,0
TX901938,16,111.16,Alimentación,0,0,2,1382,0
TX901939,11,68.67,Ropa,0,0,1,1033,0
TX901940,22,16.13,Retirada de efectivo,0,0,2,1017,0
TX901941,11,86.12,Ropa,0,0,2,2329,0
TX901942,23,412.94,Alimentación,1,0,0,1576,0
TX901943,1,29.5,Viajes,0,1,3,1454,0
TX901944,8,8.61,Electrónica,0,0,1,287,0
TX901945,3,14.83,Ropa,0,0,1,1565,0
TX901946,2,52.98,Viajes,0,1,0,2126,0
TX901947,15,11.03,Retirada de efectivo,0,0,2,2014,0
TX901948,11,10.7,Electrónica,0,0,4,1833,0
TX901949,3,20.37,Retirada de efectivo,1,1,0,642,0
TX901950,21,69.48,Suscripciones,0,0,0,2030,0
TX901951,14,44.1,Electrónica,0,0,1,694,0
TX901952,14,110.05,Ropa,0,0,1,551,0
TX901953,1,5.76,Restauración,0,0,3,614,0
TX901954,13,14.8,Viajes,0,0,3,1263,0
TX901955,14,9.51,Suscripciones,0,0,3,1316,0
TX901956,1,9.54,Electrónica,0,1,2,1631,0
TX901957,13,20.63,Restauración,0,0,1,1140,0
TX901958,12,38.57,Viajes,0,0,1,1588,0
TX901959,0,12.95,Suscripciones,1,0,0,2328,0
TX901960,15,49.59,Electrónica,0,0,2,283,0
TX901961,8,5.58,Restauración,0,1,3,922,0
TX901962,8,66.81,Alimentación,0,0,1,1328,0
TX901963,9,12.56,Ropa,0,0,3,1930,0
TX901964,11,86.1,Retirada de efectivo,0,1,1,334,0
TX901965,15,86.16,Suscripciones,0,0,4,1488,0
TX901966,2,7.02,Suscripciones,0,0,4,1483,0
TX901967,4,21.73,Ropa,0,0,3,2008,0
TX901968,16,16.32,Alimentación,1,0,2,1473,0
TX901969,17,14.26,Electrónica,1,0,1,556,0
TX901970,21,43.78,Alimentación,0,0,3,1228,0
TX901971,10,29.66,Restauración,0,1,0,2196,0
TX901972,10,13.14,Alimentación,0,0,3,488,0
TX901973,6,13.74,Alimentación,0,0,5,1465,0
TX901974,9,80.33,Viajes,1,0,3,1742,0
TX901975,4,4.5,Alimentación,0,0,2,1194,0
TX901976,4,15.67,Ropa,0,0,4,1237,0
TX901977,12,65.46,Ropa,0,0,1,1459,0
TX901978,6,11.12,Retirada de efectivo,0,1,2,7,0
TX901979,8,25.94,Retirada de efectivo,0,0,3,2361,0
TX901980,21,25.19,Electrónica,0,0,3,82,0
TX901981,17,20.93,Electrónica,0,1,3,1485,0
TX901982,22,21.37,Suscripciones,0,0,3,2235,0
TX901983,9,4.66,Electrónica,0,0,2,359,0
TX901984,18,13.6,Alimentación,0,1,0,217,0
TX901985,5,17.2,Alimentación,0,0,1,2309,0
TX901986,7,178.45,Restauración,0,0,4,198,0
TX901987,9,9.53,Retirada de efectivo,0,0,2,1949,0
TX901988,7,2.0,Ropa,0,0,2,1276,0
TX901989,15,144.9,Ropa,0,1,4,269,0
TX901990,11,40.86,Electrónica,0,0,2,1250,0
TX901991,17,24.74,Restauración,0,0,1,259,0
TX901992,15,16.96,Electrónica,0,0,2,1283,0
TX901993,18,5.38,Retirada de efectivo,0,0,2,1392,0
TX901994,15,124.34,Alimentación,0,1,2,2524,0
TX901995,6,17.98,Ropa,0,0,3,231,0
TX901996,12,10.64,Suscripciones,0,0,1,1542,0
TX901997,21,264.4,Suscripciones,0,0,4,2301,0
TX901998,1,23.61,Retirada de efectivo,1,1,4,2060,0
TX901999,16,55.52,Viajes,1,1,2,812,0
TX902000,4,231.67,Electrónica,0,0,1,304,0
TX902001,6,28.59,Restauración,0,0,1,2452,0
TX902002,23,21.43,Alimentación,1,0,3,24,0
TX902003,9,13.0,Suscripciones,0,0,1,63,0
TX902004,21,22.08,Restauración,0,1,3,575,0
TX902005,2,80.15,Restauración,0,0,1,114,0
TX902006,20,15.59,Ropa,0,0,2,463,0
TX902007,6,58.12,Electrónica,0,0,2,917,0
TX902008,7,16.34,Suscripciones,0,0,4,2360,0
TX902009,21,46.77,Viajes,0,1,0,1907,0
TX902010,13,81.44,Suscripciones,0,0,2,2247,0
TX902011,13,17.88,Alimentación,0,1,5,1827,0
TX902012,14,182.79,Alimentación,0,0,3,637,0
TX902013,18,93.96,Suscripciones,0,0,0,1028,0
TX902014,12,20.57,Alimentación,0,0,3,2094,0
TX902015,3,12.55,Suscripciones,0,0,2,291,0
TX902016,2,2.0,Suscripciones,0,0,4,332,0
TX902017,11,68.81,Retirada de efectivo,0,0,0,2086,0
TX902018,18,50.71,Ropa,0,0,4,1710,0
TX902019,8,19.61,Alimentación,0,0,4,1316,0
TX902020,15,2.01,Ropa,0,0,1,1117,0
TX902021,1,3.93,Viajes,0,0,2,1851,0
TX902022,19,4.72,Ropa,0,1,4,946,0
TX902023,9,36.74,Ropa,0,0,5,1497,0
TX902024,4,17.64,Suscripciones,0,1,5,64,0
TX902025,19,48.82,Restauración,1,0,2,2411,0
TX902026,8,6.62,Ropa,0,1,1,1123,0
TX902027,23,20.97,Alimentación,1,0,1,594,0
TX902028,19,33.88,Restauración,0,0,4,507,0
TX902029,13,123.05,Suscripciones,0,0,2,767,0
TX902030,0,19.61,Electrónica,0,0,2,453,0
TX902031,22,32.72,Viajes,0,0,1,1834,0
TX902032,7,4.94,Ropa,0,0,1,1765,0
TX902033,16,7.85,Suscripciones,0,0,1,1095,0
TX902034,16,28.85,Alimentación,0,0,3,2457,0
TX902035,13,86.49,Electrónica,0,0,0,1460,0
TX902036,2,11.21,Alimentación,0,0,3,908,0
TX902037,12,10.77,Ropa,0,0,1,604,0
TX902038,19,3.53,Restauración,0,0,3,378,0
TX902039,15,2.87,Viajes,0,0,1,159,0
TX902040,18,2.0,Suscripciones,0,0,2,524,0
TX902041,18,58.82,Alimentación,0,0,6,1406,0
TX902042,1,16.34,Ropa,0,0,1,2422,0
TX902043,8,31.85,Ropa,0,0,1,1056,0
TX902044,12,13.96,Viajes,0,0,5,1047,0
TX902045,23,48.08,Viajes,0,0,5,1165,0
TX902046,18,46.94,Suscripciones,0,0,1,1023,0
TX902047,13,20.41,Retirada de efectivo,1,0,2,958,0
TX902048,16,5.61,Restauración,0,0,5,1640,0
TX902049,4,111.46,Ropa,0,0,2,421,0
TX902050,15,5.65,Alimentación,0,1,0,2585,0
TX902051,12,10.92,Suscripciones,0,0,4,1014,0
TX902052,1,22.11,Viajes,0,0,3,804,0
TX902053,18,7.56,Ropa,0,0,2,1430,0
TX902054,21,53.65,Ropa,0,0,0,2288,0
TX902055,12,22.37,Restauración,0,0,2,896,0
TX902056,12,43.43,Ropa,0,0,4,656,0
TX902057,0,5.97,Restauración,0,0,1,227,0
TX902058,18,79.51,Ropa,0,0,4,1365,0
TX902059,9,27.22,Restauración,1,0,1,1944,0
TX902060,16,55.9,Suscripciones,0,0,2,1522,0
TX902061,16,49.49,Retirada de efectivo,0,0,2,2233,0
TX902062,2,12.28,Suscripciones,0,0,1,809,0
TX902063,19,98.72,Electrónica,0,0,1,2317,0
TX902064,21,14.5,Restauración,0,0,4,1667,0
TX902065,6,26.38,Viajes,0,1,1,705,0
TX902066,23,71.04,Restauración,0,0,4,2183,0
TX902067,3,2.0,Viajes,0,0,4,1241,0
TX902068,2,42.66,Alimentación,0,0,3,1316,0
TX902069,2,58.18,Electrónica,0,0,1,1796,0
TX902070,4,12.74,Electrónica,1,0,0,2033,0
TX902071,19,38.96,Suscripciones,0,0,1,1986,0
TX902072,8,201.16,Retirada de efectivo,0,0,2,1276,0
TX902073,14,16.9,Ropa,0,0,4,1791,0
TX902074,12,36.53,Viajes,0,0,1,851,0
TX902075,1,5.85,Ropa,0,0,3,1137,0
TX902076,14,52.8,Ropa,0,0,3,2348,0
TX902077,23,47.28,Alimentación,0,0,0,2059,0
TX902078,16,81.7,Suscripciones,1,0,2,990,0
TX902079,12,3.96,Suscripciones,0,0,1,221,0
TX902080,13,45.78,Viajes,0,0,1,2569,0
TX902081,23,95.19,Electrónica,0,0,1,1471,0
TX902082,2,44.88,Alimentación,0,0,2,1098,0
TX902083,7,25.23,Viajes,0,0,1,2417,0
TX902084,13,2.78,Alimentación,0,0,3,455,0
TX902085,14,8.74,Suscripciones,0,0,1,527,0
TX902086,9,9.82,Restauración,0,1,4,1600,0
TX902087,19,89.31,Viajes,1,0,4,1091,0
TX902088,1,3.91,Restauración,1,0,4,386,0
TX902089,12,308.89,Alimentación,0,0,3,1202,0
TX902090,4,13.62,Restauración,0,0,1,668,0
TX902091,13,35.02,Suscripciones,0,0,2,2143,0
TX902092,9,37.49,Restauración,0,0,1,449,0
TX902093,17,9.73,Retirada de efectivo,0,0,2,892,0
TX902094,5,16.5,Ropa,0,0,2,1829,0
TX902095,13,3.26,Retirada de efectivo,0,0,5,773,0
TX902096,18,77.99,Alimentación,0,0,1,2006,0
TX902097,8,52.96,Retirada de efectivo,0,1,1,1345,0
TX902098,12,11.84,Ropa,1,0,1,313,0
TX902099,15,64.88,Restauración,0,0,1,2352,0
TX902100,6,24.24,Alimentación,0,0,2,1955,0
TX902101,3,2.84,Restauración,0,0,2,1121,0
TX902102,6,84.23,Restauración,0,1,2,553,0
TX902103,13,30.95,Viajes,0,0,3,1415,0
TX902104,12,63.62,Restauración,0,1,1,226,0
TX902105,9,27.8,Restauración,0,0,0,501,0
TX902106,8,16.84,Viajes,0,0,2,1138,0
TX902107,12,20.44,Electrónica,0,0,3,1031,0
TX902108,15,6.48,Restauración,0,0,0,236,0
TX902109,19,41.68,Suscripciones,0,0,5,1496,0
TX902110,16,31.95,Alimentación,0,0,3,2352,0
TX902111,20,21.85,Alimentación,1,0,4,653,0
TX902112,8,11.01,Electrónica,1,0,3,2504,0
TX902113,5,5.93,Suscripciones,0,0,2,2282,0
TX902114,15,62.93,Ropa,0,1,1,494,0
TX902115,0,3.69,Retirada de efectivo,0,0,2,2466,0
TX902116,18,60.8,Ropa,0,0,1,1806,0
TX902117,11,2.51,Alimentación,0,0,2,1108,0
TX902118,2,13.06,Restauración,0,0,4,605,0
TX902119,18,45.81,Viajes,0,1,1,2358,0
TX902120,13,66.62,Electrónica,0,0,5,488,0
TX902121,6,17.02,Suscripciones,0,0,3,2157,0
TX902122,19,53.28,Ropa,0,0,1,2013,0
TX902123,3,6.48,Electrónica,1,1,3,1106,1
TX902124,17,9.9,Suscripciones,0,0,2,2542,0
TX902125,21,39.61,Electrónica,0,0,1,2070,0
TX902126,22,15.66,Suscripciones,0,1,2,887,0
TX902127,20,11.47,Ropa,1,0,1,1556,0
TX902128,5,18.53,Viajes,0,1,3,2044,1
TX902129,17,16.11,Retirada de efectivo,1,0,3,400,1
TX902130,10,18.63,Restauración,0,0,5,608,0
TX902131,20,129.89,Restauración,0,0,5,48,0
TX902132,12,85.91,Alimentación,0,0,3,441,0
TX902133,7,66.2,Electrónica,0,0,2,2353,0
TX902134,3,24.88,Viajes,0,0,0,2527,0
TX902135,7,34.18,Restauración,0,0,4,1923,0
TX902136,4,8.34,Retirada de efectivo,0,0,3,584,0
TX902137,22,199.21,Suscripciones,0,0,1,2089,0
TX902138,17,10.71,Ropa,0,0,3,1310,0
TX902139,23,115.95,Ropa,1,0,1,1684,0
TX902140,19,20.39,Ropa,0,0,1,1686,0
TX902141,12,102.8,Suscripciones,0,0,1,423,0
TX902142,2,14.42,Suscripciones,0,1,2,2379,0
TX902143,3,51.96,Viajes,0,0,4,1054,0
TX902144,5,116.35,Ropa,0,0,1,2572,0
TX902145,17,113.75,Suscripciones,0,0,2,86,0
TX902146,17,31.93,Restauración,0,1,1,90,0
TX902147,18,24.69,Retirada de efectivo,0,0,1,150,0
TX902148,0,44.12,Suscripciones,0,0,1,860,0
TX902149,18,86.03,Viajes,0,0,1,2340,0
TX902150,7,60.02,Restauración,0,0,1,2158,0
TX902151,11,35.81,Retirada de efectivo,0,0,2,1048,0
TX902152,20,98.49,Restauración,0,0,1,837,0
TX902153,8,5.91,Electrónica,0,0,2,630,0
TX902154,18,46.76,Restauración,0,0,4,610,0
TX902155,6,11.58,Electrónica,0,0,1,941,0
TX902156,9,179.71,Alimentación,0,1,2,675,0
TX902157,9,66.53,Electrónica,0,0,2,1996,0
TX902158,4,5.02,Electrónica,0,0,1,810,0
TX902159,19,5.8,Retirada de efectivo,0,0,2,2326,0
TX902160,13,5.4,Viajes,0,0,2,2021,0
TX902161,8,43.48,Viajes,0,0,2,132,0
TX902162,7,60.99,Viajes,0,0,3,721,0
